rank	name	verdict
12176	cuequivariance-ops-torch-cu12	
12177	upsetplot	
12178	packvers	notp
12179	pytest-embedded-idf	notp
12180	nvidia-cuda-nvcc	
12181	census	notp
12182	polyglot	notp
12183	agent-framework-orchestrations	notp
12184	exasol-error-reporting	notp
12185	bestconfig	notp
12186	maas-api	notp
12187	kivy-deps-angle	
12188	mecab-ko	tp
12189	adb-shell	notp
12190	prodigy-plus-schedule-free	notp
12191	pytest-only	notp
12192	pyproject-dependencies	
12193	odfdo	notp
12194	assemblyline-service-server	notp
12195	gradio-pdf	notp
12196	pypdf4	
12197	peopledatalabs	notp
12198	galileo-core	
12199	zhconv	notp
12200	linode-metadata	tp
12201	pytest-raises	notp
12202	fastly	tp
12203	py-tlsh	notp
12204	odo	notp
12205	earthaccess	tp
12206	pyworxcloud	notp
12207	union	
12208	pyaskalono	tp
12209	acryl-datahub-gx-plugin	notp
12210	django-test-without-migrations	notp
12211	office-powerpoint-mcp-server	notp
12212	pan-os-python	notp
12213	aiohttp-swagger3	notp
12214	django-rest-multiple-models	notp
12215	types-wtforms	notp
12216	django-cron	notp
12217	prefab-cloud-python	tp
12218	woodwork	
12219	fast-diff-match-patch	notp
12220	shared	notp
12221	flask-json	notp
12222	hawkesbook	notp
12223	checkdmarc	notp
12224	python-nomad	notp
12225	django-zeal	
12226	openplantbook-sdk	notp
12227	cffsubr	notp
12228	braq	notp
12229	static3	notp
12230	h2o-pysparkling-3-1	notp
12231	xmlsig	notp
12232	pkginfo2	tp
12233	resourcebundle	notp
12234	paradict	notp
12235	gitingest	tp
12236	json-timeseries	notp
12237	gllm-inference-binary	
12238	c7n-mailer	notp
12239	py-vollib	
12240	pymeasure	tp
12241	consolekit	notp
12242	base2048	
12243	openvino-genai	
12244	dbtc	
12245	acryl-pyhive	notp
12246	pylint-quotes	notp
12247	django-templated-email	notp
12248	pint-xarray	tp
12249	xls2xlsx	notp
12250	lemminflect	notp
12251	oslo-vmware	
12252	astatine	notp
12253	py2neo	notp
12254	azure-log-analytics-data-collector-api	notp
12255	a9x-webstatistics	notp
12256	types-aiobotocore-opensearch	notp
12257	python-language-server	notp
12258	cocoindex	
12259	retry-async	
12260	wechatpy	notp
12261	twikit	notp
12262	pystyle	
12263	gotenberg-client	tp
12264	rltest	notp
12265	langchain-together	tp
12266	etcd3gw	
12267	sslyze	notp
12268	loggly-python-handler	notp
12269	autosemver	notp
12270	ophyd	tp
12271	pytest-split-tests	notp
12272	sqlalchemy-easy-softdelete	tp
12273	libgravatar	notp
12274	cosmic-ray	tp
12275	dynamics365crm-python	
12276	aredis	notp
12277	seeq-spy	
12278	django-redis-sessions	notp
12279	uniface	notp
12280	fabric2	notp
12281	python-libsbml	
12282	gmqtt	notp
12283	botoinator	notp
12284	pysnmp-mibs	
12285	ldpc	
12286	fabio	tp
12287	auto-gptq	notp
12288	django-field-history	notp
12289	mailersend	
12290	airflow-providers-clickhouse	notp
12291	cleantext	notp
12292	pylint-flask-sqlalchemy	
12293	dronecan	
12294	aws-cdk-aws-batch-alpha	notp
12295	livekit-plugins-speechmatics	notp
12296	gpt4all	notp
12297	sdk-reforge	tp
12298	base36	notp
12299	pythondialog	
12300	sockets	notp
12301	streamlit-oauth	notp
12302	flake8-junit-report	notp
12303	kvf	notp
12304	sprocket-rl-parser	
12305	tinybird-cli	
12306	tiledbsoma	tp
12307	spur	notp
12308	tflite	notp
12309	ms-fabric-cli	notp
12310	eip712	tp
12311	visdcc	
12312	eliot	tp
12313	mattermostwrapper	notp
12314	mathruler	
12315	aws-lambda-env-modeler	notp
12316	types-aiobotocore-sagemaker-runtime	notp
12317	django-deprecated-field	notp
12318	bioutils	
12319	flwr	notp
12320	assemblyline-v4-service	notp
12321	torchio	tp
12322	asset	notp
12323	pyproject2conda	tp
12324	nbdev-numpy	notp
12325	mastercard-api-core	
12326	pytest-circleci-parallelized	notp
12327	ry	tp
12328	styleframe	notp
12329	bitcoin-utils	notp
12330	jaal	notp
12331	weatherlink-v2-api-sdk	notp
12332	gt4py	tp
12333	python-evtx	tp
12334	typer-cli	tp
12335	polars-strsim	tp
12336	django-cprofile-middleware	notp
12337	phylotrackpy	notp
12338	passagemath-cddlib	notp
12339	poetry-plugin-dotenv	notp
12340	snakemake-interface-scheduler-plugins	
12341	datafiles	notp
12342	asyncmy2	tp
12343	lseg-data	
12344	pytest-unused-fixtures	tp
12345	pytest-embedded-qemu	notp
12346	openvisus	
12347	sec-downloader	notp
12348	bx-py-utils	notp
12349	stellar-sdk	tp
12350	alibabacloud-gateway-sls	
12351	bagit	
12352	types-aiobotocore-opensearchserverless	notp
12353	nbdev-django	notp
12354	aws-sdk-transcribe-streaming	
12355	typedunits	notp
12356	esphome-glyphsets	tp
12357	sentry-protos	notp
12358	paracelsus	
12359	dool	tp
12360	django-datatables-view	
12361	minijinja	notp
12362	passagemath-rankwidth	notp
12363	nvidia-nvimgcodec-cu12	notp
12364	dockerflow	tp
12365	jupyter-resource-usage	tp
12366	poetry-multiproject-plugin	notp
12367	picklescan	notp
12368	ndcube	tp
12369	nasdaq-data-link	notp
12370	ensureconda	notp
12371	ai-edge-model-explorer	
12372	kafka-connect-py	notp
12373	autoclasstoc	tp
12374	tea	notp
12375	nbdev-pandas	notp
12376	deprecation-alias	notp
12377	restinstance	notp
12378	kivy-deps-glew	
12379	llama-index-vector-stores-faiss	
12380	claude-mpm	notp
12381	sapien	
12382	keepercommander	
12383	fysom	notp
12384	dbs3-client	
12385	optionaldict	notp
12386	wagtail-localize	tp
12387	mkdocs-diagrams	notp
12388	types-pyperclip	notp
12389	types-aiobotocore-glue	notp
12390	dbs3-pycurl	
12391	py3createtorrent	notp
12392	types-aiobotocore-connect	notp
12393	msvc-runtime	
12394	tianshou	notp
12395	unicode-slugify	notp
12396	cfonts	notp
12397	sqs-extended-client	notp
12398	seletools	notp
12399	point-cloud-utils	notp
12400	flask-babelex	notp
12401	py-jama-rest-client	notp
12402	avro-validator	notp
12403	country-list	notp
12404	instana	tp
12405	pip-licenses-cli	tp
12406	alacorder	
12407	volatility3	notp
12408	awslabs-aurora-dsql-mcp-server	tp
12409	gstools	notp
12410	asgi-csrf	tp
12411	pytest-mergify	
12412	offspring	notp
12413	scrapling	tp
12414	ibm-watson	tp
12415	robotframework-aws	notp
12416	monthdelta	
12417	types-aiobotocore-scheduler	notp
12418	aadict	notp
12419	bauplan	
12420	setuptools-dynamic-dependencies	
12421	asserts	notp
12422	aws-glue-sessions	
12423	dtale	notp
12424	types-aiobotocore-autoscaling	notp
12425	norenrestapipy	
12426	mgzip	notp
12427	biom-format	
12428	types-aiobotocore-appconfigdata	notp
12429	rook	
12430	aws-cdk-aws-cognito-identitypool-alpha	notp
12431	django-vies	
12432	pyrfc	tp
12433	dj-static	notp
12434	somadata	tp
12435	large-image-source-mapnik	notp
12436	passagemath-planarity	notp
12437	unittest-parallel	notp
12438	pyrasite	
12439	tsv2py	notp
12440	musicbrainzngs	
12441	google-meridian	tp
12442	dpdata	notp
12443	sqltap	notp
12444	alibabacloud-gateway-sls-util	
12445	types-aiobotocore-resourcegroupstaggingapi	notp
12446	dbt-autofix	
12447	django-bitfield	notp
12448	pypdf3	notp
12449	airflow-provider-fivetran	notp
12450	letta-client	notp
12451	pyresample	notp
12452	sqlcipher3-wheels	notp
12453	bpemb	
12454	typecode	tp
12455	vllm-flash-attn	notp
12456	types-aiobotocore-apigateway	notp
12457	socks	
12458	quill-delta	notp
12459	minimalmodbus	notp
12460	patchwork	
12461	python-okx	
12462	polylith-cli	notp
12463	django-perf-rec	tp
12464	js2py-3-13	notp
12465	cloudauthz	notp
12466	zenml	tp
12467	nrel-pysam	
12468	djongo	
12469	panda	
12470	types-flask-sqlalchemy	notp
12471	langchain-weaviate	tp
12472	redis-cli	notp
12473	bogons	notp
12474	quantile-python	notp
12475	codemod	notp
12476	logdna	notp
12477	awslabs-mysql-mcp-server	tp
12478	flake8-colors	notp
12479	instructure-dap-client	
12480	aquarel	notp
12481	types-objgraph	notp
12482	django-amazon-ses	notp
12483	xdrlib3	tp
12484	pytorch-pretrained-bert	tp
12485	flare-floss	
12486	j2lint	tp
12487	pysen-plugins	
12488	qwasm	
12489	psycopgbinary	
12490	profilehooks	
12491	dvc-ssh	tp
12492	aiomisc	notp
12493	datarobot-predict	
12494	django-admin-csvexport	notp
12495	langsmith-fetch	
12496	pytango	
12497	sinter	
12498	pyshorteners	notp
12499	fdasrsf	notp
12500	cogeo-mosaic	notp
12501	pure-transport	notp
12502	woothee	notp
12503	alibabacloud-oss20190517	notp
12504	pytest-mongo	notp
12505	dmgbuild	notp
12506	types-aiobotocore-translate	notp
12507	lightfm	notp
12508	gseapy	notp
12509	pytest-httpbin	
12510	tigerbeetle	notp
12511	aws-advanced-python-wrapper	tp
12512	passagemath-meataxe	notp
12513	comfy-test	tp
12514	robotframework-imaplibrary2	notp
12515	utf-queue-client	
12516	django-admin-extra-buttons	tp
12517	dumbyaml	notp
12518	networkit	notp
12519	types-boto3-ssm	notp
12520	python-bitcoinrpc	
12521	volue-insight-timeseries	
12522	pyinstaller-versionfile	tp
12523	opengeode-inspector	
12524	invokeai	tp
12525	python-immutable	
12526	flytekitplugins-spark	
12527	alibabacloud-actiontrail20200706	notp
12528	scancode-toolkit	tp
12529	mypy-nonfloat-decimal	
12530	acvl-utils	
12531	django-password-validators	notp
12532	pyeventsystem	notp
12533	swagger-ui-py	notp
12534	ntropy-sdk	notp
12535	spire-doc	
12536	dry-rest-permissions	notp
12537	picows	tp
12538	gpytranslate	notp
12539	types-aiobotocore-firehose	notp
12540	django-smart-selects	notp
12541	bx-django-utils	notp
12542	types-aiobotocore-redshift-data	notp
12543	django-modeltree	tp
12544	ossfs	notp
12545	apitools	notp
12546	python-roborock	tp
12547	fastcov	notp
12548	pyxb	
12549	home-connect-async	notp
12550	gpt-researcher	notp
12551	ansys-sphinx-theme	tp
12552	pydlm	notp
12553	beancount	notp
12554	customerio-cdp-analytics	notp
12555	fastgit	notp
12556	python-debouncer	
12557	pyroots	notp
12558	content-size-limit-asgi	
12559	ipfn	notp
12560	underthesea-core	tp
12561	azure-mgmt-streamanalytics	notp
12562	dissect-hypervisor	tp
12563	gower	notp
12564	datedelta	notp
12565	miniwdl	notp
12566	timeoutcontext	
12567	bizdays	
12568	hazelcast-python-client	notp
12569	xarray-spatial	notp
12570	requests-hawk	notp
12571	netconf-client	notp
12572	sphinxcontrib-typer	tp
12573	plugincode	notp
12574	types-vobject	notp
12575	anndata2ri	tp
12576	python-msilib	tp
12577	line-protocol-parser	tp
12578	types-aiobotocore-payment-cryptography-data	notp
12579	mastercard-places	
12580	passagemath-sirocco	notp
12581	numerize	notp
12582	warrant	notp
12583	dask-kubernetes	tp
12584	mastercard-merchant-identifier	
12585	soda-core-contracts	
12586	charmcraftcache	tp
12587	diffq-fixed	notp
12588	bbot	notp
12589	harborapi	notp
12590	trame-router	
12591	scienceplots	notp
12592	pyromark	tp
12593	aiooss2	notp
12594	cloudbridge	
12595	tosfs	notp
12596	wakeonlan	notp
12597	irc	notp
12598	fritzconnection	notp
12599	pywsd	notp
12600	passagemath-libecm	notp
12601	windmill-api	
12602	container-inspector	tp
12603	microsoft-agents-authentication-msal	notp
12604	devo-sdk	notp
12605	aspidites	notp
12606	acryl-datahub-cloud	
12607	zdesk	notp
12608	grpc-google-pubsub-v1	notp
12609	wyzeapy	notp
12610	py-yt-search	tp
12611	urlpy	notp
12612	hiddifypanel	notp
12613	eval-protocol	
12614	pytest-codecov	tp
12615	presidio-image-redactor	tp
12616	klein	notp
12617	pymaybe	notp
12618	allennlp	notp
12619	k3d	notp
12620	httsleep	notp
12621	note-seq	
12622	sqlalchemy-pgspider	notp
12623	bids-validator	tp
12624	gogo-python	
12625	dict-deep	notp
12626	requirementslib	notp
12627	dwave-cloud-client	notp
12628	modelcif	notp
12629	types-aiobotocore-kinesis-video-signaling	notp
12630	memfabric-hybrid	
12631	pyc-wheel	notp
12632	types-aiobotocore-kinesisvideo	notp
12633	types-aiobotocore-kinesis-video-archived-media	notp
12634	pulumi-azure	notp
12635	slackeventsapi	notp
12636	spotdl	tp
12637	pytest-playwright-asyncio	notp
12638	pymupdf-fonts	notp
12639	aliyun-python-sdk-tingwu	
12640	libs	notp
12641	phone-iso3166	
12642	types-aiobotocore-pinpoint	notp
12643	fm-index	tp
12644	kivy-deps-sdl2	
12645	casttube	notp
12646	cmdkit	
12647	types-aiobotocore-rekognition	notp
12648	importnb	notp
12649	pylogit	notp
12650	cosmpy	notp
12651	scikit-bio	notp
12652	django-logentry-admin	notp
12653	friendly-sequences	notp
12654	slotscheck	notp
12655	graphqlclient	notp
12656	django-map-widgets	notp
12657	airium	
12658	openrewrite	notp
12659	gax-google-pubsub-v1	notp
12660	twill	notp
12661	lib-log-utils	notp
12662	momepy	tp
12663	pytils	notp
12664	pymaven-patch	notp
12665	ratemate	
12666	gax-google-logging-v2	notp
12667	pyodide-cli	notp
12668	passagemath-mcqd	notp
12669	nvidia-cuda-tileiras	
12670	pip-check-reqs	notp
12671	alluka	
12672	denodo-sqlalchemy	
12673	dbl-sat-sdk	
12674	pyls-spyder	notp
12675	aimrecords	
12676	types-aiobotocore-sso-oidc	notp
12677	gitchangelog	notp
12678	pygobject-stubs	notp
12679	binary2strings	notp
12680	connection-pool	notp
12681	rest-framework-generic-relations	notp
12682	casbin-django-orm-adapter	notp
12683	yodo1-toolkit	notp
12684	pyedb	tp
12685	titiler-mosaic	notp
12686	netifaces-plus	notp
12687	run-mcp-servers-with-aws-lambda	tp
12688	colorclade	notp
12689	iterify	notp
12690	afdko	notp
12691	ciris-verify	tp
12692	flask-silk	notp
12693	llama-index-tools-mcp	
12694	mmh3cffi	
12695	types-tornado	notp
12696	livekit-plugins-sarvam	notp
12697	amazon-kclpy	notp
12698	types-aiobotocore-elasticbeanstalk	notp
12699	validx	notp
12700	django-background-tasks	notp
12701	fxpmath	notp
12702	dub	notp
12703	c2cciutils	notp
12704	scheduler	
12705	qhchina	tp
12706	pins	notp
12707	grpcio-csds	
12708	pyvertica	notp
12709	neurokit2	notp
12710	cuequivariance-ops-cu12	
12711	jhi-databricksenvironment	
12712	osc-placement	
12713	etcd-sdk-python	notp
12714	django-redshift-backend	
12715	openbb-core	
12716	netius	
12717	hatch-pip-compile	notp
12718	dynamic-network-architectures	
12719	rdrobust	notp
12720	django-mjml	notp
12721	taskthread	
12722	trainy-policy-nightly	
12723	abqpy	tp
12724	llama-index-storage-kvstore-postgres	
12725	tensorflow-ranking	notp
12726	pyformlang	notp
12727	fast-edit-distance	tp
12728	types-aiobotocore-dynamodbstreams	notp
12729	openfeature-provider-flagd	tp
12730	giddy	tp
12731	cocotbext-axi	notp
12732	cellpose	notp
12733	mkdocs-multirepo-plugin	
12734	uv-secure	tp
12735	bpy-helper	tp
12736	sqlcipher3-binary	
12737	sqlalchemy-history	notp
12738	texttest	notp
12739	coveo-functools	tp
12740	tflite-runtime	
12741	setuptools-markdown	notp
12742	roc-validator	tp
12743	cognite-toolkit	notp
12744	pylbfgs	notp
12745	htmlminf	
12746	types-aiobotocore-config	notp
12747	deluge-client	tp
12748	django-dbconn-retry	notp
12749	magicalimport	notp
12750	mujoco-mjx	notp
12751	moto-ext	tp
12752	aws-sns-message-validator	notp
12753	bech32m	notp
12754	dagster-mlflow	
12755	osm2geojson	tp
12756	fastobo	tp
12757	bolivar	tp
12758	nerfacc	notp
12759	cachettl	notp
12760	django-schema-graph	notp
12761	mypyllant	tp
12762	names-generator	notp
12763	pygel3d	
12764	shfmt-py	notp
12765	htmllistparse	notp
12766	mode	notp
12767	zope-index	tp
12768	django-organizations	notp
12769	mock-ssh-server	notp
12770	sas-airflow-provider	notp
12771	allennlp-pvt-nightly	notp
12772	razdel	notp
12773	imaplib2	notp
12774	shuffle-sdk	notp
12775	types-python-http-client	notp
12776	nbdev-apl	notp
12777	herbie-data	tp
12778	supermorecado	notp
12779	pyxel	notp
12780	robotframework-whitelibrary	
12781	aws-solutions-constructs-aws-cloudfront-s3	notp
12782	rsinstrument	notp
12783	translation-finder	tp
12784	crested	tp
12785	cpi	
12786	pytest-textual-snapshot	
12787	dash-bootstrap-templates	notp
12788	django-embed-video	notp
12789	coveo-systools	tp
12790	sfbulk2	notp
12791	pyone	
12792	pytgcalls	notp
12793	azure-cli-nspkg	notp
12794	three-merge	notp
12795	albert	notp
12796	nornir	notp
12797	streamlit-webrtc	tp
12798	jupyter-latex-envs	notp
12799	roifile	notp
12800	hankel	notp
12801	pyemvue	tp
12802	pytorch-wavelets	notp
12803	pyannotate	notp
12804	streamlit-tags	notp
12805	hydra-submitit-launcher	notp
12806	parameter-expansion-patched	
12807	types-aiobotocore-dax	notp
12808	universal-startfile	notp
12809	ha-ffmpeg	notp
12810	odd-models	notp
12811	fast-histogram	notp
12812	pygmars	notp
12813	simple-exr	tp
12814	amazon-braket-schemas	tp
12815	azure-devtools	notp
12816	chrome-devtools-protocol	notp
12817	ethyca-fides	notp
12818	home-assistant-chip-core	
12819	kotlin-jupyter-kernel	notp
12820	named	notp
12821	onemkl-sycl-blas	
12822	amazon-textract-geofinder	notp
12823	pyisemail	notp
12824	django-choices-field	notp
12825	fastapi-cloudevents	notp
12826	django-settings-export	notp
12827	types-aiobotocore-location	notp
12828	types-pymssql	notp
12829	codewords-client	
12830	onemkl-sycl-rng	
12831	django-multitenant	notp
12832	finlab	
12833	batchtensor	notp
12834	sdmxschemas	notp
12835	poetry-polylith-plugin	notp
12836	flit-scm	
12837	spherical-geometry	notp
12838	gradescope-utils	notp
12839	types-aiobotocore-datasync	notp
12840	grpcio-admin	
12841	django-slowtests	notp
12842	coherent-licensed	notp
12843	nslookup	notp
12844	presto-types-parser	notp
12845	textual-plotext	notp
12846	tuya-device-sharing-sdk	notp
12847	stdiomask	notp
12848	tapo	notp
12849	ansys-mapdl-reader	notp
12850	ansys-pythonnet	notp
12851	kqlmagiccustom	notp
12852	biocommons-seqrepo	notp
12853	pgvecto-rs	
12854	pygcode	notp
12855	sec-parser	notp
12856	onemkl-sycl-lapack	
12857	cdk-docker-image-deployment	tp
12858	pytest-sentry	notp
12859	slackify-markdown	notp
12860	onemkl-sycl-dft	
12861	igittigitt	notp
12862	fake-factory	notp
12863	pymiele	tp
12864	nitypes	tp
12865	typecode-libmagic	notp
12866	pyrebase4	
12867	a2a	
12868	praisonai	notp
12869	pelican	tp
12870	qstylizer	notp
12871	extractcode-libarchive	notp
12872	pickle-mixin	notp
12873	aws2-wrap	notp
12874	dpgui	
12875	nbsphinx-link	
12876	mongodb-migrations	notp
12877	djangocms-text-ckeditor	notp
12878	chart-studio	tp
12879	properscoring	notp
12880	mkdocs-build-plantuml-plugin	tp
12881	ncls	notp
12882	napari-plugin-manager	tp
12883	refgenie	
12884	extractcode-7z	notp
12885	intel-pti	
12886	recipe-scrapers	tp
12887	gemfileparser2	notp
12888	ubelt	notp
12889	streamlit-chat	notp
12890	boofuzz	notp
12891	django-valkey	tp
12892	cose	
12893	types-aiobotocore-ce	notp
12894	wllegal	tp
12895	griffe-typingdoc	notp
12896	endesive	notp
12897	newtools	
12898	sqlalchemy-ibmi	
12899	python-csv	notp
12900	plyara	notp
12901	pycaw	notp
12902	flask-prometheus-metrics	notp
12903	mkdocs-autolinks-plugin	notp
12904	ailever	
12905	pytest-run-parallel	tp
12906	nudenet	tp
12907	tinyrpc	notp
12908	rainflow	notp
12909	hid	notp
12910	skia-python	tp
12911	types-aiobotocore-bedrock-agent-runtime	notp
12912	adbc-driver-snowflake	notp
12913	django-colorful	notp
12914	pycg	notp
12915	extractcode	notp
12916	tippecanoe	
12917	jsql	
12918	accelerator	notp
12919	mcp-vector-search	notp
12920	pytest-antilru	notp
12921	datawrapper	notp
12922	unsync	notp
12923	torch-scatter	notp
12924	aiohttp-wsgi	notp
12925	python-arptable	notp
12926	testcontainers-redis	tp
12927	cachibot	notp
12928	vtlengine	notp
12929	gitman	notp
12930	fastdigest	tp
12931	play-scraper	notp
12932	nvidia-dali-cuda120	notp
12933	apache-airflow-providers-ydb	notp
12934	glean-sdk	notp
12935	spatialdata	notp
12936	langchain-docling	
12937	more-click	notp
12938	emoji-country-flag	tp
12939	jupyter-telemetry	
12940	drjax	notp
12941	tower	
12942	soniox	notp
12943	img2dataset	notp
12944	async-upnp-client	tp
12945	openedx-learning	notp
12946	sphinx-material	notp
12947	ecmwf-api-client	notp
12948	cdk-serverless-clamscan	notp
12949	pcodec	tp
12950	azure-communication-phonenumbers	notp
12951	beam-nuggets	notp
12952	ml-metadata	notp
12953	fairseq	notp
12954	lambda-utils	notp
12955	python-mistralclient	
12956	mat73	notp
12957	nvidia-cuda-crt	
12958	zdaemon	notp
12959	stackstac	notp
12960	pyhdb	notp
12961	tableaudocumentapi	notp
12962	textual-autocomplete	
12963	grin	notp
12964	flask-autoindex	
12965	types-aiobotocore-cloudfront	notp
12966	opengeode-geosciences	
12967	types-aiobotocore-meteringmarketplace	notp
12968	vtracer	
12969	nnunetv2	notp
